n,cycles,latency_ns,latency_us,sum,sum_error,done,idle,ready,busy
2,229,2719.375010197656,2.719375010197656,1.003448486328125,0.003448486328125,True,True,False,False
4,229,2719.375010197656,2.719375010197656,1.0073394775390625,0.0073394775390625,True,True,False,False
6,233,2766.875010375781,2.7668750103757813,1.0031280517578125,0.0031280517578125,True,True,False,False
8,232,2755.00001033125,2.75500001033125,1.00018310546875,0.00018310546875,True,True,False,False
